"","id","days","last_scraped","host_since","room_type","bathrooms","bedrooms","price","number_of_reviews","review_scores_cleanliness","review_scores_location","review_scores_value","instant_bookable"
"26633",13327094,334,"4/3/2017","5/4/2016","Private room",1,1,80,3,8,10,9,"f"
"26634",13327206,305,"4/3/2017","6/2/2016","Entire home/apt",1,1,200,13,10,10,9,"f"
"26635",13327345,306,"4/3/2017","6/1/2016","Private room",1,1,41,14,10,8,9,"f"
"26636",13328117,487,"4/3/2017","12/3/2015","Entire home/apt",2,3,618,2,9,9,9,"t"
"26637",13328202,312,"4/3/2017","5/26/2016","Entire home/apt",1,2,139,4,6,9,8,"t"
"26638",13328207,305,"4/3/2017","6/2/2016","Private room",1,1,100,1,10,10,10,"f"
"26639",13328254,942,"4/3/2017","9/4/2014","Private room",1,1,150,6,10,10,10,"f"
"26640",13328405,611,"4/3/2017","8/1/2015","Private room",2,1,79,20,9,9,9,"f"
"26641",13328523,506,"4/3/2017","11/14/2015","Shared room",1,1,80,8,9,10,10,"f"
"26642",13329001,305,"4/3/2017","6/2/2016","Private room",1,1,130,33,9,9,9,"f"
"26643",13329024,969,"4/3/2017","8/8/2014","Private room",1,1,95,5,10,10,10,"f"
"26644",13329467,634,"4/2/2017","7/8/2015","Entire home/apt",1,1,325,0,NA,NA,NA,"f"
"26645",13329706,436,"4/3/2017","1/23/2016","Entire home/apt",1,1,40,4,6,8,8,"f"
"26646",13329860,1322,"4/3/2017","8/20/2013","Entire home/apt",1,1,109,2,6,9,8,"f"
"26647",13330240,305,"4/3/2017","6/2/2016","Entire home/apt",1,2,425,15,9,10,9,"f"
"26648",13330602,774,"4/2/2017","2/18/2015","Entire home/apt",1,1,250,0,NA,NA,NA,"f"
"26649",13330638,1161,"4/3/2017","1/28/2014","Private room",1,1,40,1,8,10,10,"f"
"26650",13330683,305,"4/3/2017","6/2/2016","Private room",1,1,100,18,10,10,10,"f"
"26651",13330704,315,"4/3/2017","5/23/2016","Private room",1,1,68,45,10,9,9,"t"
"26652",13330961,1313,"4/2/2017","8/28/2013","Entire home/apt",1,2,200,0,NA,NA,NA,"f"
"26653",13331702,1314,"4/3/2017","8/28/2013","Private room",1,1,75,3,NA,NA,NA,"f"
"26654",13331735,304,"4/2/2017","6/2/2016","Private room",1,1,100,16,10,9,9,"f"
"26655",13332001,305,"4/3/2017","6/2/2016","Private room",1,1,50,3,9,8,9,"t"
"26656",13332334,1161,"4/3/2017","1/28/2014","Entire home/apt",1,0,100,3,10,10,9,"t"
"26657",13332363,1500,"4/3/2017","2/23/2013","Private room",1,1,60,2,9,10,10,"f"
"26658",13332509,1295,"4/3/2017","9/16/2013","Shared room",2,1,30,21,10,9,10,"t"
"26659",13332523,1858,"4/3/2017","3/2/2012","Entire home/apt",1,2,160,3,8,10,9,"f"
"26660",13332614,305,"4/3/2017","6/2/2016","Entire home/apt",1,1,189,47,10,10,9,"t"
"26661",13332794,1006,"4/3/2017","7/2/2014","Entire home/apt",1,1,100,2,9,6,9,"f"
"26662",13332816,1351,"4/3/2017","7/22/2013","Private room",1,1,77,17,10,10,10,"f"
"26663",13333287,2055,"4/2/2017","8/17/2011","Entire home/apt",2,1,379,19,10,10,10,"f"
"26664",13333424,318,"4/2/2017","5/19/2016","Private room",2,1,40,14,6,9,8,"t"
"26665",13333523,923,"4/2/2017","9/22/2014","Private room",1,1,50,1,10,10,10,"t"
"26666",13333542,305,"4/3/2017","6/2/2016","Entire home/apt",2,2,159,18,10,9,9,"t"
"26667",13333699,1707,"4/3/2017","7/31/2012","Entire home/apt",1,1,175,28,10,10,9,"t"
"26668",13333702,746,"4/3/2017","3/19/2015","Entire home/apt",1,1,250,2,8,10,10,"f"
"26669",13333916,768,"4/3/2017","2/25/2015","Private room",2,1,65,38,9,9,10,"f"
"26670",13334094,1544,"4/3/2017","1/10/2013","Private room",1,1,95,1,10,10,10,"f"
"26671",13334161,1046,"4/3/2017","5/23/2014","Private room",1,1,70,37,10,9,10,"t"
"26672",13334879,305,"4/3/2017","6/2/2016","Entire home/apt",1,1,370,33,9,10,9,"t"
"26673",13334946,417,"4/3/2017","2/11/2016","Private room",1,1,65,5,8,8,8,"f"
"26674",13335424,303,"4/2/2017","6/3/2016","Private room",1,1,50,13,10,9,9,"t"
"26675",13335773,304,"4/3/2017","6/3/2016","Private room",1,1,100,37,9,9,9,"t"
"26676",13335841,1559,"4/3/2017","12/26/2012","Private room",1,1,180,0,NA,NA,NA,"f"
"26677",13337150,930,"4/3/2017","9/16/2014","Private room",1,1,98,8,10,10,10,"f"
"26678",13339263,304,"4/3/2017","6/3/2016","Entire home/apt",1,1,199,19,10,10,10,"f"
"26679",13340168,2258,"4/3/2017","1/27/2011","Entire home/apt",1,2,350,10,9,10,10,"f"
"26680",13340874,384,"4/3/2017","3/15/2016","Entire home/apt",1,1,180,0,NA,NA,NA,"f"
"26681",13340925,782,"4/3/2017","2/11/2015","Private room",1,1,80,3,10,10,10,"t"
"26682",13341955,304,"4/3/2017","6/3/2016","Entire home/apt",1,0,125,10,10,9,10,"t"
"26683",13342037,304,"4/3/2017","6/3/2016","Entire home/apt",1,1,245,0,NA,NA,NA,"t"
"26684",13342658,888,"4/3/2017","10/28/2014","Private room",1,1,50,0,NA,NA,NA,"f"
"26685",13342930,304,"4/3/2017","6/3/2016","Private room",1,1,150,0,NA,NA,NA,"t"
"26686",13343144,443,"4/3/2017","1/16/2016","Entire home/apt",1,1,80,3,7,10,10,"f"
"26687",13343610,1764,"4/3/2017","6/4/2012","Entire home/apt",1,1,200,1,10,10,10,"f"
"26688",13343755,568,"4/3/2017","9/13/2015","Entire home/apt",1,1,49,2,NA,NA,NA,"t"
"26689",13343870,304,"4/3/2017","6/3/2016","Private room",1,1,51,5,9,10,10,"f"
"26690",13344056,649,"4/3/2017","6/24/2015","Private room",1,1,56,2,10,10,10,"f"
"26691",13344411,2025,"4/2/2017","9/16/2011","Entire home/apt",1,0,155,25,9,10,9,"t"
"26692",13344426,1052,"4/3/2017","5/17/2014","Entire home/apt",1,1,149,50,10,10,9,"f"
"26693",13344740,349,"4/3/2017","4/19/2016","Private room",3,1,59,27,9,9,8,"t"
"26694",13345137,304,"4/3/2017","6/3/2016","Entire home/apt",1,0,89,10,10,10,10,"f"
"26695",13345396,1034,"4/3/2017","6/4/2014","Entire home/apt",1,2,250,5,10,10,10,"t"
"26696",13345478,1402,"4/3/2017","6/1/2013","Entire home/apt",1,1,200,0,NA,NA,NA,"t"
"26697",13345661,304,"4/3/2017","6/3/2016","Private room",1,1,150,14,10,10,10,"f"
"26698",13345690,1776,"4/3/2017","5/23/2012","Private room",1,1,140,0,NA,NA,NA,"f"
"26699",13345906,1053,"4/3/2017","5/16/2014","Private room",1,1,80,0,NA,NA,NA,"t"
"26700",13346091,1761,"4/3/2017","6/7/2012","Entire home/apt",1,2,150,3,9,10,9,"f"
"26701",13346113,1036,"4/3/2017","6/2/2014","Private room",1,1,85,0,NA,NA,NA,"f"
"26702",13346258,708,"4/3/2017","4/26/2015","Private room",1,1,55,0,NA,NA,NA,"f"
"26703",13346404,760,"4/3/2017","3/5/2015","Entire home/apt",1,0,150,19,7,9,8,"f"
"26704",13346443,774,"4/3/2017","2/19/2015","Private room",1,1,70,5,10,10,10,"f"
"26705",13347498,912,"4/3/2017","10/4/2014","Entire home/apt",1,1,125,2,10,10,10,"f"
"26706",13347770,372,"4/3/2017","3/27/2016","Entire home/apt",1,1,150,3,10,10,9,"f"
"26707",13347857,1588,"4/3/2017","11/27/2012","Private room",1,1,65,3,10,10,10,"f"
"26708",13348000,338,"4/2/2017","4/29/2016","Entire home/apt",1,1,94,36,10,9,10,"t"
"26709",13348074,304,"4/3/2017","6/3/2016","Private room",1.5,1,65,0,NA,NA,NA,"f"
"26710",13348600,966,"4/3/2017","8/11/2014","Private room",1,1,60,9,10,9,10,"f"
"26711",13348987,1696,"4/3/2017","8/11/2012","Private room",1,1,85,7,9,9,9,"f"
"26712",13349046,1737,"4/3/2017","7/1/2012","Entire home/apt",1,0,198,4,10,10,10,"f"
"26713",13353399,1119,"4/3/2017","3/11/2014","Entire home/apt",1,1,250,20,10,10,9,"f"
"26714",13354278,303,"4/3/2017","6/4/2016","Private room",1,1,75,0,NA,NA,NA,"t"
"26715",13354757,303,"4/3/2017","6/4/2016","Entire home/apt",1,1,225,6,8,9,6,"t"
"26716",13355002,303,"4/3/2017","6/4/2016","Entire home/apt",1,2,149,36,10,9,10,"t"
"26717",13355012,1015,"4/2/2017","6/22/2014","Entire home/apt",1,1,180,52,10,9,9,"t"
"26718",13355711,617,"4/3/2017","7/26/2015","Private room",1,1,35,1,10,8,10,"f"
"26719",13355757,303,"4/3/2017","6/4/2016","Private room",1,1,100,21,10,10,10,"f"
"26720",13355833,1469,"4/3/2017","3/26/2013","Private room",1.5,1,85,0,NA,NA,NA,"f"
"26721",13356272,411,"4/2/2017","2/16/2016","Entire home/apt",1,1,100,1,10,8,10,"t"
"26722",13356508,1170,"4/3/2017","1/19/2014","Private room",1,1,43,25,10,10,10,"f"
"26723",13356874,376,"4/2/2017","3/22/2016","Private room",1,1,50,3,8,7,8,"f"
"26724",13357693,786,"4/2/2017","2/6/2015","Entire home/apt",1,0,225,4,10,10,10,"f"
"26725",13357800,375,"4/3/2017","3/24/2016","Private room",1,1,62,18,9,10,10,"f"
"26726",13358067,1379,"4/3/2017","6/24/2013","Entire home/apt",1,1,114,2,10,10,10,"f"
"26727",13358265,403,"4/3/2017","2/25/2016","Entire home/apt",1,1,200,23,10,10,10,"f"
"26728",13358660,303,"4/3/2017","6/4/2016","Private room",1,1,120,0,NA,NA,NA,"t"
"26729",13359416,764,"4/3/2017","3/1/2015","Private room",1,1,55,0,NA,NA,NA,"t"
"26730",13359647,1183,"4/3/2017","1/6/2014","Private room",2,1,35,12,10,9,9,"f"
"26731",13359798,1570,"4/3/2017","12/15/2012","Entire home/apt",1,1,125,5,9,10,9,"f"
"26732",13359877,2360,"4/3/2017","10/17/2010","Private room",1,1,80,0,NA,NA,NA,"f"
"26733",13359933,660,"4/3/2017","6/13/2015","Private room",1,1,80,4,9,8,10,"f"
"26734",13360068,795,"4/3/2017","1/29/2015","Entire home/apt",1,1,150,3,10,9,9,"f"
"26735",13360600,1399,"4/3/2017","6/4/2013","Entire home/apt",1,1,50,0,NA,NA,NA,"f"
"26736",13360675,1313,"4/2/2017","8/28/2013","Private room",1,1,78,37,9,8,9,"f"
"26737",13361613,1291,"4/3/2017","9/20/2013","Entire home/apt",1,2,249,8,10,10,10,"f"
"26738",13361626,1138,"4/3/2017","2/20/2014","Entire home/apt",1,0,135,0,NA,NA,NA,"f"
"26739",13361785,1239,"4/3/2017","11/11/2013","Entire home/apt",1,1,250,3,10,9,9,"t"
"26740",13362486,303,"4/3/2017","6/4/2016","Private room",1,1,40,2,8,10,9,"f"
"26741",13362734,306,"4/3/2017","6/1/2016","Private room",1,1,39,5,9,10,9,"f"
"26742",13366355,641,"4/3/2017","7/2/2015","Private room",1,1,100,0,NA,NA,NA,"f"
"26743",13368831,1424,"4/3/2017","5/10/2013","Entire home/apt",1,0,165,8,10,10,10,"f"
"26744",13369166,1821,"4/3/2017","4/8/2012","Entire home/apt",1,0,125,7,8,10,9,"t"
"26745",13369841,1059,"4/2/2017","5/9/2014","Private room",1,1,99,19,9,10,9,"f"
"26746",13370053,301,"4/2/2017","6/5/2016","Entire home/apt",1,1,140,3,9,10,10,"t"
"26747",13370088,2069,"4/2/2017","8/3/2011","Private room",1,1,85,6,10,9,10,"f"
"26748",13370148,879,"4/2/2017","11/5/2014","Private room",1,1,59,34,9,9,9,"t"
"26749",13370393,1108,"4/2/2017","3/21/2014","Entire home/apt",1.5,2,150,0,NA,NA,NA,"f"
"26750",13371473,2438,"4/2/2017","7/30/2010","Private room",1,1,75,2,10,10,10,"f"
"26751",13371633,396,"4/2/2017","3/2/2016","Private room",1,1,55,2,8,8,9,"f"
"26752",13371691,301,"4/2/2017","6/5/2016","Entire home/apt",1,0,110,24,10,9,10,"f"
"26753",13371699,1774,"4/2/2017","5/24/2012","Entire home/apt",1,1,145,18,10,10,10,"f"
"26754",13372035,968,"4/2/2017","8/8/2014","Private room",1,1,67,1,10,10,10,"f"
"26755",13372219,301,"4/2/2017","6/5/2016","Private room",1,1,75,0,NA,NA,NA,"t"
"26756",13372259,301,"4/2/2017","6/5/2016","Private room",1,1,59,0,NA,NA,NA,"f"
"26757",13372847,301,"4/2/2017","6/5/2016","Entire home/apt",1,0,95,17,9,10,9,"f"
"26758",13372860,1024,"4/2/2017","6/13/2014","Entire home/apt",1,0,69,5,10,9,10,"t"
"26759",13373300,1325,"4/2/2017","8/16/2013","Entire home/apt",1,1,150,8,10,10,10,"f"
"26760",13373898,1290,"4/2/2017","9/20/2013","Entire home/apt",1,2,249,5,10,10,9,"f"
"26761",13374115,1016,"4/2/2017","6/21/2014","Entire home/apt",1,1,119,13,9,9,10,"t"
"26762",13374738,301,"4/2/2017","6/5/2016","Entire home/apt",1,2,160,3,6,8,6,"t"
"26763",13375177,301,"4/2/2017","6/5/2016","Entire home/apt",2,1,200,0,NA,NA,NA,"f"
"26764",13375606,462,"4/2/2017","12/27/2015","Private room",1,1,34,1,NA,NA,NA,"f"
"26765",13375627,1017,"4/2/2017","6/20/2014","Private room",1,1,100,1,10,10,10,"f"
"26766",13375898,301,"4/2/2017","6/5/2016","Private room",1,1,45,5,9,10,9,"f"
"26767",13375936,690,"4/2/2017","5/13/2015","Private room",1,1,85,9,9,8,9,"t"
"26768",13376143,304,"4/2/2017","6/2/2016","Entire home/apt",1,1,105,18,10,10,10,"f"
"26769",13376196,313,"4/2/2017","5/24/2016","Entire home/apt",1,1,97,2,10,10,10,"f"
"26770",13376413,368,"4/2/2017","3/30/2016","Private room",1,1,50,1,10,10,10,"f"
"26771",13376437,1031,"4/3/2017","6/7/2014","Entire home/apt",1,1,180,12,10,10,10,"f"
"26772",13376594,2578,"4/2/2017","3/12/2010","Entire home/apt",1,0,150,22,9,10,9,"f"
"26773",13376738,1313,"4/2/2017","8/28/2013","Entire home/apt",1,0,97,1,4,6,8,"f"
"26774",13376767,2339,"4/2/2017","11/6/2010","Entire home/apt",1,1,100,2,10,9,9,"f"
"26775",13376886,326,"4/2/2017","5/11/2016","Entire home/apt",1,0,91,1,10,8,10,"f"
"26776",13376891,1022,"4/2/2017","6/15/2014","Entire home/apt",1,1,150,1,NA,NA,NA,"t"
"26777",13376968,1321,"4/2/2017","8/20/2013","Private room",1,1,80,4,9,10,10,"t"
"26778",13377206,1248,"4/2/2017","11/1/2013","Private room",1,1,60,1,10,10,10,"f"
"26779",13377231,522,"4/2/2017","10/28/2015","Entire home/apt",1,1,130,5,9,9,9,"f"
"26780",13377443,301,"4/2/2017","6/5/2016","Private room",2,1,50,0,NA,NA,NA,"f"
"26781",13377635,976,"4/2/2017","7/31/2014","Private room",1.5,1,105,14,10,10,10,"f"
"26782",13377689,628,"4/2/2017","7/14/2015","Private room",1,1,50,1,10,10,10,"f"
"26783",13377893,310,"4/2/2017","5/27/2016","Shared room",1.5,1,42,4,9,10,10,"f"
"26784",13378096,686,"4/2/2017","5/17/2015","Private room",1,1,65,0,NA,NA,NA,"f"
"26785",13378177,1649,"4/2/2017","9/26/2012","Entire home/apt",1,1,125,2,10,8,10,"f"
"26786",13378410,343,"4/2/2017","4/24/2016","Private room",1.5,1,54,1,10,10,10,"f"
"26787",13378438,768,"4/2/2017","2/24/2015","Private room",1,1,46,1,10,8,8,"f"
"26788",13378500,544,"4/2/2017","10/6/2015","Entire home/apt",1,0,150,0,NA,NA,NA,"t"
"26789",13378529,304,"4/2/2017","6/2/2016","Entire home/apt",1,2,150,5,10,10,10,"f"
"26790",13378609,544,"4/2/2017","10/6/2015","Entire home/apt",1.5,2,135,7,10,10,9,"f"
"26791",13378643,305,"4/2/2017","6/1/2016","Private room",1,1,35,3,9,8,9,"f"
"26792",13378820,1191,"4/2/2017","12/28/2013","Entire home/apt",2.5,4,150,30,9,9,9,"f"
"26793",13378919,767,"4/2/2017","2/25/2015","Private room",2,1,60,50,10,9,9,"f"
"26794",13379064,1672,"4/2/2017","9/3/2012","Entire home/apt",1,1,187,5,10,10,10,"f"
"26795",13379100,760,"4/2/2017","3/4/2015","Entire home/apt",1,1,175,23,9,10,9,"f"
"26796",13379269,2111,"4/2/2017","6/22/2011","Private room",1,1,40,0,NA,NA,NA,"f"
"26797",13379302,1367,"4/2/2017","7/5/2013","Entire home/apt",1,1,140,9,10,9,10,"f"
"26798",13379402,427,"4/2/2017","1/31/2016","Entire home/apt",2,2,250,2,10,10,10,"f"
"26799",13379511,301,"4/2/2017","6/5/2016","Entire home/apt",1,1,120,2,10,10,10,"f"
"26800",13379635,672,"4/3/2017","6/1/2015","Shared room",1,1,100,0,NA,NA,NA,"f"
"26801",13379688,301,"4/2/2017","6/5/2016","Private room",2,1,67,3,10,10,10,"f"
"26802",13380057,615,"4/2/2017","7/27/2015","Private room",1,1,65,2,6,9,4,"f"
"26803",13381545,828,"4/3/2017","12/27/2014","Private room",1.5,1,70,0,NA,NA,NA,"f"
"26804",13384371,1384,"4/2/2017","6/18/2013","Entire home/apt",2,4,370,30,10,9,9,"f"
"26805",13386152,1246,"4/2/2017","11/3/2013","Entire home/apt",1,2,250,2,10,10,10,"f"
"26806",13386360,300,"4/2/2017","6/6/2016","Entire home/apt",1,0,80,4,9,9,9,"f"
"26807",13386948,868,"4/2/2017","11/16/2014","Entire home/apt",1,1,98,3,9,7,10,"f"
"26808",13387453,881,"4/2/2017","11/3/2014","Entire home/apt",1,0,77,2,9,6,9,"f"
"26809",13387713,316,"4/3/2017","5/22/2016","Private room",1.5,1,250,1,10,10,10,"f"
"26810",13388285,615,"4/3/2017","7/28/2015","Private room",1,1,75,8,9,8,9,"t"
"26811",13388322,313,"4/2/2017","5/24/2016","Private room",1,1,52,32,8,9,9,"f"
"26812",13388378,434,"4/2/2017","1/24/2016","Private room",1,1,65,46,10,10,10,"f"
"26813",13388649,1922,"4/2/2017","12/28/2011","Entire home/apt",1,1,87,47,10,9,10,"f"
"26814",13388929,575,"4/2/2017","9/5/2015","Entire home/apt",1,3,279,2,8,10,10,"t"
"26815",13388933,300,"4/2/2017","6/6/2016","Entire home/apt",1,1,97,0,NA,NA,NA,"t"
"26816",13388959,1448,"4/2/2017","4/15/2013","Entire home/apt",1,0,120,11,10,10,10,"f"
"26817",13388984,343,"4/2/2017","4/24/2016","Entire home/apt",1,1,88,1,8,10,10,"f"
"26818",13389082,1253,"4/3/2017","10/28/2013","Entire home/apt",1,1,140,8,10,10,10,"f"
"26819",13389175,301,"4/2/2017","6/5/2016","Entire home/apt",1,2,150,3,NA,NA,NA,"t"
"26820",13389324,314,"4/3/2017","5/24/2016","Shared room",1,1,45,31,9,9,9,"f"
"26821",13389418,744,"4/3/2017","3/21/2015","Entire home/apt",1,1,120,15,10,9,10,"f"
"26822",13389421,697,"4/2/2017","5/6/2015","Entire home/apt",1,0,210,30,9,10,9,"f"
"26823",13389756,1408,"4/2/2017","5/25/2013","Private room",2,1,95,9,10,10,10,"f"
"26824",13389829,587,"4/2/2017","8/24/2015","Private room",1,1,60,12,7,9,8,"t"
"26825",13389982,644,"4/3/2017","6/29/2015","Entire home/apt",1,0,109,41,9,9,9,"t"
"26826",13390068,301,"4/3/2017","6/6/2016","Entire home/apt",1,0,150,14,8,9,8,"t"
"26827",13390494,300,"4/2/2017","6/6/2016","Entire home/apt",1,1,80,1,NA,NA,NA,"f"
"26828",13391063,470,"4/2/2017","12/19/2015","Private room",1,1,65,0,NA,NA,NA,"f"
"26829",13391177,300,"4/2/2017","6/6/2016","Entire home/apt",1,1,120,6,9,10,9,"f"
"26830",13392143,621,"4/2/2017","7/21/2015","Private room",1,1,29,0,NA,NA,NA,"f"
"26831",13392288,300,"4/2/2017","6/6/2016","Entire home/apt",1,1,185,24,8,10,9,"t"
"26832",13392392,1234,"4/2/2017","11/15/2013","Entire home/apt",1,1,250,2,10,10,10,"f"
"26833",13392646,300,"4/2/2017","6/6/2016","Entire home/apt",1,1,175,6,10,10,10,"f"
"26834",13392844,314,"4/2/2017","5/23/2016","Entire home/apt",1,0,180,10,9,10,9,"f"
"26835",13392941,880,"4/2/2017","11/4/2014","Private room",1,1,85,3,9,10,10,"f"
"26836",13393255,1029,"4/2/2017","6/8/2014","Entire home/apt",1,0,206,20,10,10,10,"f"
"26837",13393930,312,"4/3/2017","5/26/2016","Entire home/apt",1,2,200,23,9,10,9,"f"
"26838",13394025,1515,"4/2/2017","2/7/2013","Entire home/apt",1,1,102,4,9,10,10,"f"
"26839",13394065,668,"4/2/2017","6/4/2015","Entire home/apt",1,1,90,0,NA,NA,NA,"f"
"26840",13394404,740,"4/2/2017","3/24/2015","Entire home/apt",1,1,74,0,NA,NA,NA,"f"
"26841",13394748,385,"4/2/2017","3/13/2016","Private room",1,1,45,44,9,9,9,"t"
"26842",13395084,307,"4/2/2017","5/30/2016","Private room",1,1,100,2,10,10,10,"t"
"26843",13395297,342,"4/2/2017","4/25/2016","Shared room",1,1,99,0,NA,NA,NA,"f"
"26844",13395329,325,"4/2/2017","5/12/2016","Private room",1,1,70,1,10,10,10,"t"
"26845",13395513,306,"4/2/2017","5/31/2016","Entire home/apt",1,1,131,1,10,10,10,"t"
"26846",13395955,675,"4/2/2017","5/28/2015","Entire home/apt",1,1,150,1,10,10,10,"f"
"26847",13396016,300,"4/2/2017","6/6/2016","Private room",1,2,150,16,10,9,10,"f"
"26848",13396077,300,"4/2/2017","6/6/2016","Private room",1,1,100,29,9,10,10,"t"
"26849",13396285,637,"4/2/2017","7/5/2015","Shared room",2.5,1,40,31,7,9,8,"t"
"26850",13396359,684,"4/2/2017","5/19/2015","Entire home/apt",1,1,300,15,9,10,10,"f"
"26851",13396536,1982,"4/2/2017","10/29/2011","Entire home/apt",1,1,238,8,10,10,10,"f"
"26852",13396826,1517,"4/2/2017","2/5/2013","Entire home/apt",1,2,226,6,8,10,9,"f"
"26853",13396944,657,"4/2/2017","6/15/2015","Private room",1,1,90,2,8,8,9,"f"
"26854",13396969,2569,"4/2/2017","3/21/2010","Entire home/apt",1,1,165,6,10,9,10,"f"
"26855",13397123,311,"4/2/2017","5/26/2016","Private room",1,1,107,0,NA,NA,NA,"f"
"26856",13397164,300,"4/2/2017","6/6/2016","Shared room",1,1,100,3,10,10,10,"f"
"26857",13397167,300,"4/2/2017","6/6/2016","Private room",1,1,55,32,9,9,9,"t"
"26858",13397316,445,"4/2/2017","1/13/2016","Entire home/apt",1,2,360,0,NA,NA,NA,"t"
"26859",13397357,429,"4/2/2017","1/29/2016","Private room",1,1,34,8,8,9,10,"f"
"26860",13397691,2382,"4/2/2017","9/24/2010","Entire home/apt",1,1,175,3,10,10,10,"f"
"26861",13397762,959,"4/2/2017","8/17/2014","Entire home/apt",1,1,110,3,10,10,10,"f"
"26862",13397781,1679,"4/2/2017","8/27/2012","Entire home/apt",1,2,185,0,NA,NA,NA,"f"
"26863",13397786,1565,"4/2/2017","12/19/2012","Private room",2,1,89,0,NA,NA,NA,"f"
"26864",13397922,784,"4/2/2017","2/8/2015","Entire home/apt",1,1,150,6,10,10,10,"f"
"26865",13397993,300,"4/2/2017","6/6/2016","Private room",1,1,60,10,10,10,9,"f"
"26866",13398011,341,"4/2/2017","4/26/2016","Private room",2,1,300,10,9,10,10,"f"
"26867",13398340,1449,"4/2/2017","4/14/2013","Entire home/apt",1,1,109,42,10,9,10,"f"
"26868",13398348,1914,"4/2/2017","1/5/2012","Entire home/apt",1,1,125,18,10,10,10,"f"
"26869",13398406,300,"4/2/2017","6/6/2016","Shared room",2,1,35,0,NA,NA,NA,"f"
"26870",13398514,661,"4/2/2017","6/11/2015","Entire home/apt",1,1,102,82,9,8,9,"t"
"26871",13398697,311,"4/2/2017","5/26/2016","Private room",1,1,90,1,10,10,NA,"f"
"26872",13398715,341,"4/3/2017","4/27/2016","Entire home/apt",1,0,200,1,NA,NA,NA,"f"
"26873",13398837,910,"4/2/2017","10/5/2014","Private room",1,1,80,10,7,10,9,"t"
"26874",13399051,1614,"4/2/2017","10/31/2012","Private room",1,1,150,4,10,10,10,"t"
"26875",13400181,304,"4/2/2017","6/2/2016","Entire home/apt",1,1,90,0,NA,NA,NA,"f"
"26876",13400648,821,"4/2/2017","1/2/2015","Entire home/apt",1,2,90,1,4,6,8,"f"
"26877",13404021,299,"4/2/2017","6/7/2016","Private room",1,1,40,1,8,10,8,"t"
"26878",13405322,299,"4/2/2017","6/7/2016","Entire home/apt",1,2,250,0,NA,NA,NA,"t"
"26879",13406150,366,"4/2/2017","4/1/2016","Entire home/apt",1,3,225,9,8,8,8,"f"
"26880",13406479,299,"4/2/2017","6/7/2016","Entire home/apt",1,1,115,6,10,10,10,"f"
"26881",13406622,1937,"4/2/2017","12/13/2011","Entire home/apt",2.5,3,525,24,10,10,9,"f"
"26882",13407328,882,"4/2/2017","11/2/2014","Entire home/apt",1,1,75,5,9,10,10,"f"
"26883",13407354,1415,"4/2/2017","5/18/2013","Entire home/apt",1,1,149,21,8,9,8,"t"
"26884",13407615,945,"4/2/2017","8/31/2014","Private room",1,1,72,32,9,9,9,"t"
"26885",13408222,787,"4/2/2017","2/5/2015","Entire home/apt",1,1,105,29,10,10,10,"f"
"26886",13408765,480,"4/3/2017","12/10/2015","Private room",1,1,70,4,9,9,9,"t"
"26887",13408775,300,"4/2/2017","6/6/2016","Private room",1,1,44,0,NA,NA,NA,"f"
"26888",13408847,847,"4/2/2017","12/7/2014","Private room",1,1,54,27,10,8,9,"f"
"26889",13409293,1306,"4/2/2017","9/4/2013","Entire home/apt",1,0,165,5,10,10,10,"f"
"26890",13409447,1489,"4/2/2017","3/5/2013","Private room",1,1,70,0,NA,NA,NA,"f"
"26891",13409893,850,"4/2/2017","12/4/2014","Shared room",1,1,107,0,NA,NA,NA,"f"
"26892",13409920,925,"4/2/2017","9/20/2014","Entire home/apt",1,0,50,2,10,10,10,"f"
"26893",13410189,777,"4/2/2017","2/15/2015","Private room",1,1,125,0,NA,NA,NA,"f"
"26894",13410276,2165,"4/2/2017","4/29/2011","Private room",1,1,85,4,10,10,9,"f"
